"title","lat","lon","school"
"Lexington R-V School District, MO",39.173769,-93.867597,0
"Liberal R-II School District, MO",37.559501,-94.514477,0
"Liberty Schools, MO",39.242542,-94.447166,0
"Licking School District, MO",37.490998,-91.859541,0
"Lincoln R-II School District, MO",38.393571,-93.336589,0
"Lindbergh R-VIII School District, MO",38.5281,-90.3751,0
"Osage County R-II School District, MO",38.475962,-91.838391,0
"Lockwood R-I School District, MO",37.390588,-93.958316,0
"Greene County R-VIII School District, MO",37.1187,-93.0578,0
"Lonedell R-XIV School District, MO",38.289771,-90.820682,0
"Lone Jack C-6 School District, MO",38.86527,-94.17307,0
"Louisiana R-II School District, MO",39.433015,-91.073614,0
"Luray 33 School District, MO",40.449972,-91.874839,0
"Woodland R-IV School District, MO",37.311081,-90.013367,0
"Macks Creek R-V School District, MO",37.970188,-92.967767,0
"Macon County R-I School District, MO",39.745762,-92.463984,0
"Madison C-3 School District, MO",39.470941,-92.214298,0
"Malden R-I School District, MO",36.56686,-89.972719,0
"Malta Bend R-V School District, MO",39.191628,-93.363427,0
"Manes R-V School District, MO",37.378762,-92.359514,0
"Mansfield R-IV School District, MO",37.111343,-92.579318,0
"Maplewood-Richmond Heights School District, MO",38.614161,-90.324482,0
"Marceline R-V School District, MO",39.71426,-92.944051,0
"Marion County Early R-V School District, MO",37.480935,-93.42846,0
"Marion County R-II School District, MO",39.842675,-91.741185,0
"Marionville R-IX School District, MO",36.998648,-93.638698,0
"Mark Twain R-VIII School District, MO",36.594471,-92.84631,0
"Marquand-Zion School District, MO",37.430975,-90.16685,0
"Marshall School District, MO",39.115646,-93.209873,0
"Marshfield R-I School District, MO",37.344887,-92.929018,0
"Maryville R-II Schools, MO",40.330664,-94.883412,0
"Maysville R-I School District, MO",39.890778,-94.365745,0
"McDonald County R-I School District, MO",36.645648,-94.431449,0
"Meadville R-IV School District, MO",39.788651,-93.303083,0
"Mehlville School District, MO",38.514253,-90.314559,0
"Scotland County R-I School District, MO",40.472094,-92.177896,0
"North Mercer County R-III School District, MO",40.511738,-93.528597,0
"Mexico 59 School District, MO",39.15622,-91.908854,0
"Miami R-I School District, MO",38.2551,-94.5886,0
"Miami R-I School District, MO",39.29328,-93.22334,0
"Middle Grove C-1 School District, MO",39.39533,-92.275766,0
"Milan C-2 School District, MO",40.198156,-93.12634,0
"Miller R-II School District, MO",37.220908,-93.844028,0
"Mirabile C-1 School District, MO",39.613585,-94.140125,0
"Missouri City 56 School District, MO",39.241344,-94.288225,0
"Moberly School District, MO",39.401946,-92.427055,0
"Monett R-I School District, MO",36.92712,-93.917571,0
"High Point R-III School District, MO",38.4858,-92.585,0
"Moniteau County R-V School District, MO",38.558836,-92.679851,0
"Monroe City R-I School District, MO",39.6569,-91.7298,0
"Montgomery County R-II School District, MO",38.953085,-91.483432,0
"Montrose R-XIV School District, MO",38.255245,-93.977438,0
"Scott County Central Schools, MO",36.981022,-89.620162,0
"Holt County R-II School District, MO",40.133907,-95.230372,0
"Mountain Grove R-III School District, MO",37.132707,-92.258606,0
"Mountain View-Birch Tree R-III School District, MO",36.992578,-91.642126,0
"Mount Vernon R-V School District, MO",37.098545,-93.8235,0
"Northeast Nodaway County R-V School District, MO",40.439442,-94.618459,0
"North Nodaway County R-VI School District, MO",40.551376,-94.813544,0
"Naylor R-II School District, MO",36.572683,-90.604818,0
"Neelyville R-IV School District, MO",36.562904,-90.509645,0
"Neosho R-5 School District, MO",36.866022,-94.382482,0
"Nevada R-V School District, MO",37.843,-94.3657,0
"New Bloomfield R-III School District, MO",38.720669,-92.085826,0
"Macon County R-IV School District, MO",39.770716,-92.748871,0
"New Franklin R-I School District, MO",39.01816,-92.742485,0
"New Haven School District, MO",38.597025,-91.227308,0
"New York R-IV School District, MO",39.685143,-93.926043,0
"Newburg R-II School District, MO",37.920277,-91.899697,0
"Newtown-Harris R-III School District, MO",40.378909,-93.335425,0
"Niangua R-V School District, MO",37.39241,-92.83172,0
"Nixa School District, MO",37.04122,-93.296791,0
"Nodaway-Holt R-VII School District, MO",40.199127,-95.040234,0
"Norborne R-VIII School District, MO",39.298851,-93.672003,0
"Normandy School District, MO",38.7023,-90.2921,0
"North Andrew County R-VI School District, MO",40.039839,-94.823193,0
"North Callaway R-I School District, MO",38.9705,-91.9005,0
"North Harrison R-III School District, MO",40.471708,-93.985867,0
"North Kansas City School District, MO",39.1769,-94.55632,0
"North Platte County R-I School District, MO",39.52533,-94.770409,0
"Northeast Randolph County R-IV School District, MO",39.512264,-92.442836,0
"Northwest R-I School District, MO",38.462622,-90.53452,0
"Northwestern R-I School District, MO",39.587348,-93.129734,0
"Norwood R-I School District, MO",37.113532,-92.418666,0
"Adair County R-I School District, MO",40.235286,-92.703729,0
"Oak Grove R-VI School District, MO",39.004474,-94.122627,0
"Oak Hill R-I School District, MO",37.569718,-91.525895,0
"Oak Ridge R-VI School District, MO",37.501797,-89.733288,0
"Odessa R-VII School District, MO",38.989366,-93.956263,0
"Oran R-III School District, MO",37.089178,-89.651974,0
"St. Charles County R-V School District, MO",38.899914,-90.447539,0
"South Holt County R-I School District, MO",39.985162,-95.138355,0
"Orrick R-XI School District, MO",39.213134,-94.129882,0
"Osborn R-O School District, MO",39.75193,-94.357404,0
"Osceola School District, MO",38.045309,-93.703514,0
"Otterville R-VI School District, MO",38.704544,-93.004481,0
"Gasconade County R-II School District, MO",38.345017,-91.496585,0
"Thornfield R-I School District, MO",36.70961,-92.651331,0
"Lutie R-VI School District, MO",36.582425,-92.672615,0
"Ozark R-VI School District, MO",37.0217,-93.2027,0
"Meramec Valley R-III School District, MO",38.482463,-90.755652,0
"Palmyra R-I School District, MO",39.784933,-91.521799,0
"Paris R-II School District, MO",39.470257,-92.006059,0
"Park Hill School District, MO",39.246869,-94.671986,0
"Parkway School District, MO",38.666818,-90.501406,0
"Meadow Heights R-II School District, MO",37.514679,-89.978946,0
"Pattonsburg R-II School District, MO",40.074694,-94.109529,0
"Pattonville School District, MO",38.736417,-90.396765,0
"Raymore-Peculiar R-II School District, MO",38.74316,-94.459713,0
"North Pemiscot County R-I School District, MO",36.350097,-89.82273,0
"Pemiscot County R-3 School District, MO",36.119129,-89.700175,0
"Perry County 32 School District, MO",37.71965,-89.860292,0
"Pettis County R-XII School District, MO",38.749131,-93.336328,0
"Phelps County R-III School District, MO",37.722395,-91.894786,0
"Pierce City R-VI School District, MO",36.948307,-93.999407,0
"Pike County R-III School District, MO",39.293346,-90.948516,0
"Pilot Grove C-4 School District, MO",38.875085,-92.907354,0
"Plato R-V School District, MO",37.502433,-92.2222,0
"Platte County R-III School District, MO",39.355071,-94.76977,0
"Clinton County R-III School District, MO",39.560989,-94.457014,0
"Pleasant Hill R-III School District, MO",38.7865,-94.2723,0
"Pleasant Hope R-VI School District, MO",37.464652,-93.273681,0
"Polo R-VII School District, MO",39.549816,-94.043174,0
"Poplar Bluff R-I School District, MO",36.766507,-90.414056,0
"Potosi R-III School District, MO",37.93877,-90.786764,0
"Prairie Home R-V School District, MO",38.815541,-92.594445,0
"Princeton R-V School District, MO",40.392454,-93.583649,0
"Purdy R-II School District, MO",36.81537,-93.921401,0
"Putnam County R-I School District, MO",40.469705,-93.00605,0
"Puxico R-VIII School District, MO",36.953276,-90.154673,0
"Ralls County R-II School District, MO",39.506525,-91.534432,0
"Raymondville R-7 School District, MO",37.340239,-91.837154,0
"Raytown C-2 School District, MO",39.0029,-94.4637,0
"Reeds Spring R-IV School District, MO",36.72256,-93.38156,0
"Renick R-V School District, MO",39.343136,-92.412603,0
"Republic School District, MO",37.1238,-93.4748,0
"Rich Hill R-IV School District, MO",38.102812,-94.365705,0
"Richards R-V School District, MO",36.780613,-91.884557,0
"Richland R-I School District, MO",36.817572,-89.825103,0
"Pulaski County R-IV School District, MO",37.860206,-92.387705,0
"Richmond R-XVI School District, MO",39.27802,-93.958751,0
"Ridgeway R-V School District, MO",40.375763,-93.936217,0
"Ripley County R-III School District, MO",36.582284,-91.029987,0
"Ripley County R-IV School District, MO",36.630199,-90.864416,0
"Risco R-II School District, MO",36.55302,-89.823464,0
"Ritenour School District, MO",38.7012,-90.3621,0
"Riverview Gardens School District, MO",38.7469,-90.2387,0
"Rock Port R-II School District, MO",40.408738,-95.517922,0
"Rockwood School District, MO",38.509652,-90.625071,0
"Rolla 31 School District, MO",37.947673,-91.751186,0
"Roscoe C-1 School District, MO",37.97627,-93.81371,0
"Cole County R-I School District, MO",38.509363,-92.448735,0
"St. Joseph School District, MO",39.7667,-94.8485,0
"Salem R-80 School District, MO",37.647239,-91.551678,0
"Hardeman R-X School District, MO",39.09016,-93.01098,0
"Orearville R-IV School District, MO",39.171198,-93.069021,0
"Salisbury R-IV School District, MO",39.415137,-92.805448,0
"Sarcoxie R-II School District, MO",37.068416,-94.131732,0
"Savannah R-III School District, MO",39.9404,-94.8289,0
"Northeast Vernon County R-I School District, MO",37.896845,-94.228909,0
"School of The Osage R-II School District, MO",38.196499,-92.640106,0
"Schuyler County R-I School District, MO",40.440384,-92.568693,0
"Sedalia 200 School District, MO",38.68605,-93.244571,0
"Senath-Hornersville C-8 School District, MO",36.127485,-90.162361,0
"Seneca R-VII School District, MO",36.838473,-94.609768,0
"Seymour R-II School District, MO",37.1494,-92.763,0
"Shawnee R-III School District, MO",38.531342,-93.762309,0
"Shelby County R-IV School District, MO",39.709707,-92.102488,0
"Shelby County C-1 School District, MO",39.839489,-92.031831,0
"Sheldon R-VIII School District, MO",37.662123,-94.289936,0
"Shell Knob 78 School District, MO",36.630182,-93.628737,0
"Sikeston School District, MO",36.873838,-89.570215,0
"Silex R-I School District, MO",39.12649,-91.060699,0
"Slater School District, MO",39.223553,-93.065198,0
"Smithton R-VI School District, MO",38.679177,-93.093007,0
"Smithville School District, MO",39.374295,-94.579297,0
"South Callaway R-II Schools, MO",38.689117,-91.895802,0
"South Iron County R-I School District, MO",37.362731,-90.699671,0
"South Nodaway County R-IV School District, MO",40.177598,-94.821886,0
"South Pemiscot Schools, MO",36.080066,-89.825225,0
"Southern Boone County R-I School District, MO",38.778765,-92.261341,0
"Southern Reynolds County R-IV School District, MO",37.2402,-90.9628,0
"Southland School District, MO",36.043101,-90.291937,0
"Southwest Livingston County R-I School District, MO",39.669707,-93.694025,0
"Southwest R-V School District, MO",36.58813,-93.958331,0
"Sparta R-III School District, MO",37.006135,-93.083576,0
"Spickard R-II School District, MO",40.243186,-93.593986,0
"Spokane R-VII School District, MO",36.9327,-93.2836,0
"Springfield School District, MO",37.2095,-93.272,0
"St. Charles R-VI School District, MO",38.7866,-90.4867,0
"Francis Howell School District, MO",38.74247,-90.614391,0
"St. Clair R-XIII School District, MO",38.341529,-90.981875,0
"St. Elizabeth R-IV School District, MO",38.25511,-92.267061,0
"Central R-III School District, MO",37.8477,-90.5219,0
"St. James R-I School District, MO",37.99573,-91.611541,0
"St. Louis City School District, MO",38.633,-90.19451,0
"Gentry County R-II School District, MO",40.218731,-94.540763,0
"Ste. Genevieve County R-II School District, MO",37.983109,-90.05057,0
"Steelville School District, MO",37.966694,-91.360291,0
"Stewartsville C-2 School District, MO",39.752681,-94.502722,0
"Stockton R-I School District, MO",37.691433,-93.795049,0
"Camden County R-II School District, MO",37.817116,-92.515686,0
"Morgan County R-I School District, MO",38.447519,-92.992538,0
"Strafford R-VI School District, MO",37.271517,-93.116258,0
"Strasburg C-3 School District, MO",38.76255,-94.16754,0
"Sturgeon R-V School District, MO",39.233584,-92.283769,0
"Success R-VI School District, MO",37.428073,-92.083937,0
"Sullivan School District, MO",38.207467,-91.159523,0
"Summersville R-II School District, MO",37.182204,-91.658629,0
"Sunrise R-IX School District, MO",38.0453,-90.55066,0
"Swedeborg R-III School District, MO",37.909511,-92.332666,0
"Sweet Springs R-VII School District, MO",38.964407,-93.406335,0
"Taneyville R-II School District, MO",36.737636,-93.034984,0
"Tarkio R-I School District, MO",40.43788,-95.389834,0
"Thayer R-II School District, MO",36.524667,-91.529903,0
"Tina-Avalon R-II School District, MO",39.587246,-93.476419,0
"Moniteau County R-VI School District, MO",38.6534,-92.7787,0
"Trenton R-IX School District, MO",40.080429,-93.603855,0
"Tri-County R-VII School District, MO",39.974607,-93.809334,0
"East Newton County R-VI School District, MO",36.877552,-94.23284,0
"Troy R-III School District, MO",38.978643,-90.988498,0
"Miller County R-III School District, MO",38.236892,-92.459679,0
"Twin Rivers R-X School District, MO",36.67273,-90.241909,0
"Union R-XI School District, MO",38.452827,-91.025509,0
"Union Star R-II School District, MO",39.982191,-94.597774,0
"University City School District, MO",38.66731,-90.347371,0
"Valley Park School District, MO",38.55133,-90.494591,0
"Valley R-VI School District, MO",37.777436,-90.780252,0
"Van Buren R-I School District, MO",37.001173,-91.012002,0
"Van-Far School District, MO",39.300502,-91.513199,0
"Verona R-VII School District, MO",36.961122,-93.794655,0
"Morgan County R-II School District, MO",38.43146,-92.85889,0
"Maries County R-I School District, MO",38.185762,-91.942855,0
"West Nodaway County R-I School District, MO",40.441615,-95.047946,0
"Walnut Grove R-V School District, MO",37.412935,-93.54801,0
"Warrensburg R-VI School District, MO",38.76152,-93.740201,0
"Warren County R-III School District, MO",38.8199,-91.151361,0
"Warsaw R-IX School District, MO",38.219844,-93.335562,0
"Washington School District, MO",38.557038,-91.008608,0
"Kingston K-14 School District, MO",38.067571,-90.74651,0
"Richwoods R-VII School District, MO",38.1611,-90.8269,0
"Waynesville R-VI Schools, MO",37.817855,-92.216638,0
"Weaubleau R-III School District, MO",37.89518,-93.543538,0
