"id","area","size","alg8"
"4700300","Blount County Schools",900,0.142
"4700330","Bradley County",747,0.091
"47_virtual","Bradley County",132,0
"4700360","Bristol",283,0
"4700420","Campbell County",408,0
"4700450","Cannon County",174,0.282
"4700510","Carter County",393,0
"4700570","Cheatham County",516,0.249
"4700600","Chester County",229,0.127
"4700630","Claiborne County",325,0
"4700660","Clay County",75,0
"4700690","Cleveland",452,0.177
"4700750","Cocke County",324,0
"4700780","Coffee County",299,0.104
"4700850","Crockett County",222,0
"4700900","Cumberland County",548,0
"4700930","Dayton",78,0.278
"4700960","Decatur County",158,0
"4700990","DeKalb County",220,0
"4701020","Dickson County",612,0.219
"4701050","Dyer County",329,0.197
"4701080","Dyersburg",198,0.1
"4701110","Elizabethton",202,0
"4701140","Etowah",35,0.131
"4701170","Fayette County",265,0
"4701200","Fayetteville",98,0.233
"4701230","Fentress County",206,0
"4701260","Franklin SSD",373,0.146
"4701290","Franklin County",419,0
"4701390","Bradford",34,0
"4701400","Gibson Co Sp Dist",331,0
"4701410","Giles County",295,0.038
"4701440","Grainger County",292,0
"4701470","Greene County",524,0
"4701500","Greeneville",215,0
"4701530","Grundy County",165,0
"4701590","Hamilton County",3256,0.319
"4701620","Hancock County",72,0
"4701650","Hardeman County",283,0
"4701680","Hardin County",261,0
"4701740","Hawkins County",548,0.142
"4701770","Haywood County Schools",215,0
"4701800","Henderson County",270,0
"4701830","Henry County",198,0.349
"4701860","Hickman County",238,0
"4701890","Hollow Rock - Bruceton",46,0
"4701920","Houston County",114,0
"4701950","Humboldt City Schools",88,0
"4701980","Humphreys County",229,0
"4702010","Huntingdon",98,0
"4702070","Jackson County",107,0
"4702100","Jefferson County",548,0
"4702130","Johnson City Schools",603,0
"4702160","Johnson County",156,0
"4702190","Kingsport",551,0.248
"4702220","Knox County",4433,0.259
"4702280","Lake County",63,0
"4702310","Lauderdale County",349,0
"4702340","Lawrence County",554,0
"4702370","Lebanon",393,0
"4702400","Lenoir City",141,0
"4702430","Lewis County Schools",124,0
"4702460","Lexington City School System",84,0
"4702490","Lincoln County",287,0
"4702520","Loudon County",420,0
"4702550","Macon County",270,0
"4702580","Madison County",869,0.053
"4702610","Manchester City Schools",118,0
"4702640","Marion County",308,0
"4702670","Marshall County",437,0
"4702700","Maryville City Schools",425,0.502
"4702760","Maury County",873,0.093
"4702790","McKenzie",105,0
"4702820","McMinn County",414,0.133
"4702880","McNairy County",363,0
"4702910","Meigs County",147,0
"4702970","Milan",149,0.222
"4703000","Monroe County",393,0
"4703030","Clarksville-Montgomery County",2138,0.111
"4703060","Moore County",67,0.329
"4703090","Morgan County",248,0.131
"4703210","Newport",76,0
"4703240","Oak Ridge",368,0.14
"4703270","Obion County",297,0
"4703300","Oneida",101,0
"4703330","Overton County",262,0.132
"4703360","Paris",165,0.267
"4703390","Perry County",90,0
"4703420","Pickett County",52,0.957
"4703450","Polk County",190,0
"4703480","Putnam County",675,0.096
"4703510","Rhea County",342,0
"4703540","Richard City",23,0
"4703590","Roane County",532,0.187
"4703600","Robertson County Schools",866,0.073
"4703660","Rogersville",66,0
"4703690","Rutherford County",3845,0.112
"4703720","Scott County",241,0
"4703750","Sequatchie County",175,0
"4703780","Sevier County",909,0.128
"4703870","Smith County",237,0
"4703900","South Carroll",27,0
"4703960","Stewart County",178,0
"4703990","Sullivan County",799,0.224
"4704020","Sumner County",2247,0
"4704050","Sweetwater",156,0
"4704080","Tipton County",842,0.254
"4704100","Trenton",94,0
"4704170","Trousdale County",84,0
"4704200","Tullahoma City Schools",263,0.274
"4704230","Unicoi County",211,0
"4704260","Union City Schools",123,0.113
"4704290","Union County",222,0
"4704320","Van Buren County",61,0
"4704350","Warren County",531,0.213
"4704380","Washington County Department of Education",590,0
"4704440","Wayne County",164,0.447
"4704470","Weakley County",332,0.137
"4704490","West Carroll Sp Dist",89,0
"4704500","White County",294,0
"4704530","Williamson County Schools",2365,0.346
"4704550","Wilson County",1225,0.324
"4800001","CROSBYTON CISD",20,0
"4800002","SPUR ISD",20,0.199
"4800003","ROCKSPRINGS ISD",17,0
"4800005","BLACKWELL CISD",14,0.138
"4800006","ASPERMONT ISD",19,0
"4800007","PANTHER CREEK CISD",10,0
"4800008","DRIPPING SPRINGS ISD",403,0.918
"4800009","WIMBERLEY ISD",166,0
"4800010","HAYS CISD",1406,0.318
"4800011","ALVARADO ISD",273,0.384
"4800012","CHISUM ISD",60,0
"4838730","GEORGE GERVIN ACADEMY",3890,0.246
"4823640","SER-NINOS CHARTER SCHOOL",15836,0.201
"4825170","ARISTOI CLASSICAL ACADEMY",5674,0.386
"4811680","RAUL YZAGUIRRE SCHOOL FOR SUCCESS",3885,0.316
"4815270","DR M L GARZA-GONZALEZ CHARTER SCHOOL",2614,0.18
"4816230","PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES",11582,0.244
"4824420","UPLIFT EDUCATION",2731,0.279
"4843470","CUMBERLAND ACADEMY",1222,0.233
"4818300","Burnham Wood CSD",4447,0.231
"4821420","ADVANTAGE ACADEMY",2397,0.177
"4844280","RAPOPORT ACADEMY PUBLIC SCHOOL",1093,0.17
"4808940","WAYSIDE SCHOOLS",6159,0.272
"4814280","EXCEL ACADEMY",3144,0.231
"4832940","JOHN H WOOD JR PUBLIC CHARTER DISTRICT",5381,0.41
"4838970","JOHN H WOOD JR PUBLIC CHARTER DISTRICT",346,0.313
"4821390","JOHN H WOOD JR PUBLIC CHARTER DISTRICT",526,0.424
"4837590","JOHN H WOOD JR PUBLIC CHARTER DISTRICT",111,0.25
"4833120","JOHN H WOOD JR PUBLIC CHARTER DISTRICT",8112,0.255
"4827420","JOHN H WOOD JR PUBLIC CHARTER DISTRICT",273,0.161
"4807830","KIPP INC CHARTER",3641,0.194
"4833060","KIPP INC CHARTER",237,0.169
"4834830","NYOS CHARTER SCHOOL",1984,0.34
"4807590","SOUTHWEST PREPARATORY SCHOOL",500,0.521
"4838080","CHAPARRAL STAR ACADEMY",3882,0.305
"4829670","HORIZON MONTESSORI PUBLIC SCHOOLS",1880,0.165
"4844960","HORIZON MONTESSORI PUBLIC SCHOOLS",1450,0.295
"4822530","HORIZON MONTESSORI PUBLIC SCHOOLS",1406,0.212
"4824060","TREETOPS SCHOOL INTERNATIONAL",1774,0.318
"4824210","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",93,0.209
"4828550","PINEYWOODS COMMUNITY ACADEMY",634,0.141
"4842330","PRIORITY CHARTER SCHOOLS",602,0.186
"4825660","PRIORITY CHARTER SCHOOLS",2868,0.18
"4815240","PRIORITY CHARTER SCHOOLS",584,0.257
"4838900","Radiance Academy of Learning",791,0.173
"4811790","BRAZOS SCHOOL FOR INQUIRY & CREATIVITY",1132,0.26
"4808700","JEAN MASSIEU ACADEMY",4657,0.326
"4844730","WAXAHACHIE FAITH FAMILY ACADEMY",618,0.182
"4820280","ODYSSEY ACADEMY INC",531,0.25
"4842960","COMQUEST ACADEMY",1059,0.237
"4835400","TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL",675,0.36
"4828500","RISE ACADEMY",2060,0.278
"4830570","MIDLAND ACADEMY CHARTER SCHOOL",1722,0.129
"4841520","ERATH EXCELS ACADEMY INC",285,0.326
"4842060","ERATH EXCELS ACADEMY INC",101,0.319
"4824030","TEXAS COLLEGE PREPARATORY ACADEMIES",471,0.356
"4812810","TEXAS COLLEGE PREPARATORY ACADEMIES",759,0.232
"4845900","TEXAS COLLEGE PREPARATORY ACADEMIES",552,0.285
"4820340","TEXAS COLLEGE PREPARATORY ACADEMIES",4570,0.335
"4824630","TEXAS COLLEGE PREPARATORY ACADEMIES",188,0.185
"4827300","TEXAS COLLEGE PREPARATORY ACADEMIES",4009,0.341
"4817640","TEXAS COLLEGE PREPARATORY ACADEMIES",1219,0.189
"4813050","TEXAS COLLEGE PREPARATORY ACADEMIES",1856,0.303
"4815000","TEXAS COLLEGE PREPARATORY ACADEMIES",4511,0.303
"4827030","TEXAS COLLEGE PREPARATORY ACADEMIES",2984,0.386
"4828680","RANCH ACADEMY",263,0.28
"4825680","JUBILEE ACADEMIC CENTER",251,0.198
"4841880","EDUCATION CENTER INTERNATIONAL ACADEMY",156,0.281
"4834860","VANGUARD ACADEMY",2796,0.206
"4817390","VANGUARD ACADEMY",1060,0.191
"4817580","PREMIER HIGH SCHOOLS",105,0.105
"4834320","YES PREP PUBLIC SCHOOLS INC",4266,0.169
"4807710","YES PREP PUBLIC SCHOOLS INC",4644,0.067
"4818180","IDEA PUBLIC SCHOOLS",3082,0.371
"4826130","IDEA PUBLIC SCHOOLS",2061,0.182
"4838790","IDEA PUBLIC SCHOOLS",977,0.182
"4839930","IDEA PUBLIC SCHOOLS",961,0.298
"4816620","IDEA PUBLIC SCHOOLS",960,0.3
"4822470","IDEA PUBLIC SCHOOLS",1107,0.292
"4813110","PANOLA CHARTER SCHOOL",217,0.187
"4829160","PANOLA CHARTER SCHOOL",390,0.263
"4820850","BRAZOS RIVER CHARTER SCHOOL",136,0.213
"4809670","EHRHART SCHOOL",1101,0.156
"4827000","BIG SPRINGS CHARTER SCHOOL",36,0.253
"4819700","FORT WORTH ACADEMY OF FINE ARTS",5785,0.2
"4821000","ORENDA CHARTER SCHOOL",63,0.236
"4820600","ORENDA CHARTER SCHOOL",964,0.079
"4800252","TEXAS SCH FOR THE BLIND & VISUALLY IMPAIRED",15,0
"4800253","TEXAS SCH FOR THE DEAF",38,0
"4833180","WESTLAKE ACADEMY CHARTER SCHOOL",1805,0.404
"4818150","KIPP SAN ANTONIO",838,0.333
"4827870","TRINITY CHARTER SCHOOL",409,0.329
"4813650","TRINITY CHARTER SCHOOL",305,0.207
"4810140","TRINITY CHARTER SCHOOL",60,0
"4828890","KIPP AUSTIN PUBLIC SCHOOLS INC",818,0.484
"4826790","HARMONY SCIENCE ACAD (SAN ANTONIO)",1765,0.111
"4817850","BROOKS ACADEMY OF SCIENCE AND ENGINEERING",952,0.345
"4846680","HARMONY SCIENCE ACAD (EL PASO)",3089,0.221
"4818000","HARMONY SCIENCE ACAD (EL PASO)",2395,0.253
"4816110","HARMONY SCHOOL OF EXCELLENCE",8846,0.378
"48_noGEO","LA FE PREPARATORY SCHOOL",24,0
"4819380","SEASHORE CHARTER SCHOOLS",499,0.298
"4837020","HARMONY SCIENCE ACAD (WACO)",2940,0.335
"4815910","HARMONY SCIENCE ACAD (WACO)",1267,0.154
"4835100","HARMONY SCIENCE ACAD (WACO)",4296,0.417
"4810710","MEADOWLAND CHARTER SCHOOL",633,0.415
"4819650","HARMONY SCHOOL OF SCIENCE - HOUSTON",5792,0.266
"4838700","TEXAS LEADERSHIP",1095,0.12
"4815210","MANARA ACADEMY",1003,0.462
"4820010","LEADERSHIP PREP SCHOOL",3752,0.375
"4828110","UT TYLER INNOVATION ACADEMY",657,0.258
"4834050","UT TYLER INNOVATION ACADEMY",253,0.016
"4830390","LEGACY PREPARATORY",3123,0.194
"4829850","IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS",1678,0.295
"4801432","TEXAS JUVENILE JUSTICE DEPARTMENT",12,0
"4813230","VILLAGE TECH SCHOOLS",645,0.296
"4807350","COLLEGE STATION ISD",879,0.44
"4807380","ABBOTT ISD",26,0
"4807410","ABERNATHY ISD",67,0.327
"4807440","ABILENE ISD",1205,0.262
"4807470","ACADEMY ISD",125,0.198
"4807500","ADRIAN ISD",13,0
"4807530","AGUA DULCE ISD",41,0.291
"4807650","ALBA-GOLDEN ISD",58,0
"4807680","ALBANY ISD",43,0.377
"4807780","ALEDO ISD",426,0.269
"4807800","ALICE ISD",363,0.041
"4807890","ALLEN ISD",1606,0.454
"4807950","ALPINE ISD",69,0.083
"4807980","ALTO ISD",41,0.286
"4808090","ALVIN ISD",1562,0.065
"4808100","ALVORD ISD",49,0.365
"4808130","AMARILLO ISD",2325,0.18
"4808160","AMHERST ISD",8,0
"4808190","ANAHUAC ISD",85,0.252
"4808230","ANDERSON-SHIRO CISD",66,0.424
"4808280","ANDREWS ISD",279,0
"4808310","ANGLETON ISD",504,0.127
"4808340","ANNA ISD",204,0.373
"4808400","ANSON ISD",46,0.128
"4808430","ANTHONY ISD",61,0.325
"4808460","ANTON ISD",10,0.198
"4808490","APPLE SPRINGS ISD",15,0.644
"4808520","AQUILLA ISD",19,0
"4808550","ARANSAS COUNTY ISD",256,0.137
"4808580","ARANSAS PASS ISD",133,0.194
"4808610","ARCHER CITY ISD",36,0
"4808670","ARGYLE ISD",202,0.349
"4808730","ARP ISD",55,0.329
"4808870","ATHENS ISD",228,0
"4808880","ATLANTA ISD",122,0.246
"4808910","AUBREY ISD",168,0.147
"4809000","AUSTWELL-TIVOLI ISD",14,0
"4809030","AVALON ISD",28,0
"4809060","AVERY ISD",16,0
"4809090","AVINGER ISD",14,0.14
"4809150","AXTELL ISD",68,0.199
"4809200","AZLE ISD",488,0.224
"4809280","BAIRD ISD",25,0.078
"4809300","BALLINGER ISD",70,0
"4809330","BALMORHEA ISD",10,0
"4809360","BANDERA ISD",171,0.21
"4809390","BANGS ISD",103,0.179
"4809410","BANQUETE ISD",76,0.188
"4809450","BARBERS HILL ISD",359,0.131
"4809540","BARTLETT ISD",20,0.195
"4809570","BASTROP ISD",790,0.356
"4809630","BAY CITY ISD",242,0
"4809690","BECKVILLE ISD",44,0.335
"4809720","BEEVILLE ISD",270,0.089
"4809750","BELLEVUE ISD",13,0.306
"4809780","BELLS ISD",67,0.334
"4809810","BELLVILLE ISD",175,0.312
"4809860","BELTON ISD",837,0.315
"4809870","BEN BOLT-PALITO BLANCO ISD",49,0.041
"4809980","BENJAMIN ISD",8,0
"4810170","BIG SANDY ISD",34,0
"4810200","BIG SPRING ISD",317,0.06
"4810230","BIRDVILLE ISD",1734,0.237
"4810260","BISHOP CISD",125,0.181
"4810320","BLANCO ISD",77,0.407
"4810350","BLAND ISD",42,0
"4810380","BLANKET ISD",14,0
"4810440","BLOOMBURG ISD",17,0
"4810470","BLOOMING GROVE ISD",67,0.418
"4810500","BLOOMINGTON ISD",55,0
"4810590","BLUE RIDGE ISD",43,0
"4810620","BLUFF DALE ISD",17,0.231
"4810740","BOLES ISD",39,0.05
"4810780","BOLING ISD",92,0.227
"4810800","BONHAM ISD",128,0.344
"4810830","BOOKER ISD",24,0.462
"4810860","BORDEN COUNTY ISD",22,0
"4810890","BORGER ISD",179,0.251
"4810910","BOSQUEVILLE ISD",40,0.35
"4810950","BOVINA ISD",32,0
"4810990","BOWIE ISD",117,0
"4811010","BOYD ISD",75,0.398
"4811040","BOYS RANCH ISD",33,0
"4811070","BRACKETT ISD",55,0.235
"4811110","BRADY ISD",92,0
"4811190","BRAZOSPORT ISD",904,0.256
"4811220","BRECKENRIDGE ISD",113,0.124
"4811250","BREMOND ISD",29,0
"4811280","BRENHAM ISD",358,0.112
"4811310","BRIDGE CITY ISD",207,0.141
"4811340","BRIDGEPORT ISD",171,0.215
"4811400","FORT ELLIOTT CISD",13,0
"4811430","BROADDUS ISD",31,0
"4811460","BROCK ISD",93,0.418
"4811490","BRONTE ISD",21,0
"4811520","BROOKELAND ISD",33,0.548
"4811550","BROOKESMITH ISD",13,0
"4811580","BROOKS COUNTY ISD",107,0
"4811610","BROWNFIELD ISD",123,0
"4811640","BROWNSBORO ISD",187,0.143
"4811700","BROWNWOOD ISD",251,0.167
"4811730","BRUCEVILLE-EDDY ISD",67,0.248
"4811820","BRYSON ISD",17,0
"4811850","BUCKHOLTS ISD",14,0
"4811910","BUENA VISTA ISD",12,0
"4811990","BUFFALO ISD",54,0.241
"4812060","BULLARD ISD",174,0.201
"4812090","BUNA ISD",112,0.152
"4812120","BURKBURNETT ISD",233,0.258
"4812150","BURKEVILLE ISD",20,0
"4812180","BURLESON ISD",770,0.239
"4812220","BURNET CISD",242,0.297
"4812240","BURTON ISD",32,0.442
"4812360","BYNUM ISD",21,0.189
"4812390","CADDO MILLS ISD",123,0.203
"4812420","CALALLEN ISD",317,0.087
"4812460","CALDWELL ISD",120,0.083
"4812480","CALHOUN COUNTY ISD",330,0.199
"4812510","CALLISBURG ISD",82,0.144
"4812540","CALVERT ISD",7,0
"4812640","CAMERON ISD",118,0.246
"4812660","CAMPBELL ISD",33,0
"4812700","CANADIAN ISD",71,0.265
"4812750","CANTON ISD",159,0.255
"4812780","CANUTILLO ISD",436,0.295
"4812870","CARLISLE ISD",39,0.204
"4812990","CARRIZO SPRINGS CISD",156,0.246
"4813020","CARROLL ISD",691,0.391
"4813170","CASTLEBERRY ISD",280,0.149
"4813200","CAYUGA ISD",33,0
"4813260","CELESTE ISD",44,0
"4813290","CELINA ISD",185,0.271
"4813320","CENTER ISD",203,0.133
"4813350","CENTER POINT ISD",51,0.196
"4813380","CENTERVILLE ISD",6,0
"4813410","CENTERVILLE ISD",59,0.169
"4813440","CENTRAL HEIGHTS ISD",89,0.249
"4813500","CENTRAL ISD",120,0.197
"4813530","LUMBERTON ISD",294,0.18
"4813590","CHANNELVIEW ISD",651,0.391
"4813620","CHANNING ISD",9,0
"4813680","CHAPEL HILL ISD",71,0
"4813710","CHARLOTTE ISD",39,0
"4813740","CHEROKEE ISD",8,0.25
"4813770","CHESTER ISD",11,0
"4813800","CHICO ISD",44,0
"4813860","CHILDRESS ISD",99,0
"4813890","CHILLICOTHE ISD",14,0
"4813920","CHILTON ISD",37,0.486
"4813960","CHINA SPRING ISD",199,0.222
"4813980","CHIRENO ISD",24,0
"4814010","CHRISTOVAL ISD",44,0.479
"4814070","CISCO ISD",62,0
"4814130","CITY VIEW ISD",76,0.225
"4814190","CLARKSVILLE ISD",42,0
"4814250","CLAUDE ISD",25,0
"4814310","CLEBURNE ISD",508,0.169
"4814370","CLEVELAND ISD",290,0.201
"4814400","CLIFTON ISD",76,0.327
"4814430","CLINT ISD",855,0.112
"4814450","CLYDE CISD",128,0.225
"4814490","COAHOMA ISD",58,0
"4814520","COLDSPRING-OAKHURST CISD",101,0.283
"4814550","COLEMAN ISD",59,0
"4814580","COLLINSVILLE ISD",42,0.5
"4814600","COLMESNEIL ISD",28,0.421
"4814640","COLORADO ISD",58,0
"4814670","COLUMBIA-BRAZORIA ISD",234,0.232
"4814700","COLUMBUS ISD",113,0.249
"4814730","COMAL ISD",1638,0.353
"4814760","COMANCHE ISD",89,0
"4814790","COMFORT ISD",89,0
"4814820","COMMERCE ISD",114,0.39
"4814850","COMMUNITY ISD",156,0.185
"4814880","COMO-PICKTON CISD",50,0
"4814920","COMSTOCK ISD",14,0.571
"4814970","CONNALLY ISD",142,0.331
"4815120","COOLIDGE ISD",21,0
"4815150","COOPER ISD",55,0
"4815180","LUBBOCK-COOPER ISD",433,0.005
"4815300","CORRIGAN-CAMDEN ISD",79,0
"4815330","CORSICANA ISD",400,0.254
"4815360","COTTON CENTER ISD",10,0
"4815400","COTULLA ISD",87,0.205
"4815420","COUPLAND ISD",8,0.503
"4815480","COVINGTON ISD",24,0
"4815510","CRANDALL ISD",245,0.26
"4815540","CRANE ISD",75,0.145
"4815570","CRANFILLS GAP ISD",13,0
"4815600","CRAWFORD ISD",49,0.382
"4815690","CROCKETT COUNTY CONSOLIDATED CSD",62,0.197
"4815720","CROCKETT ISD",96,0.147
"4815750","CROSBY ISD",444,0.218
"4815810","CROSS PLAINS ISD",16,0
"4815840","CROSS ROADS ISD",48,0
"4815870","CROWELL ISD",18,0
"4815930","CRYSTAL CITY ISD",143,0.194
"4815960","CUERO ISD",165,0.198
"4815990","CULBERSON COUNTY-ALLAMOORE ISD",32,0.287
"4816020","CUMBY ISD",17,0
"4816080","CUSHING ISD",42,0.329
"4816140","D'HANIS ISD",24,0.374
"4816180","DAINGERFIELD-LONE STAR ISD",59,0.068
"4816200","DALHART ISD",145,0.25
"4816290","DANBURY ISD",75,0.388
"4816320","DARROUZETT ISD",5,0
"4816350","DAWSON ISD",11,0
"4816380","DAWSON ISD",33,0
"4816410","DAYTON ISD",403,0.295
"4816440","DE LEON ISD",50,0
"4816500","DECATUR ISD",244,0.225
"4816530","DEER PARK ISD",781,0.258
"4816570","DEKALB ISD",63,0.336
"4816650","DELL CITY ISD",9,0
"4816740","DENTON ISD",2094,0.123
"4816770","DENVER CITY ISD",114,0
"4816860","DESOTO ISD",797,0.218
"4816890","DETROIT ISD",40,0
"4816920","DEVERS ISD",13,0.577
