id,name,G08,HI08,BL08,WH08,HI08_alg_p,HI08_access_p,BL08_alg_p,BL08_access_p,WH08_alg_p,WH08_access_p
500046,"Manila School District, AR",85,11,0,72,.36363637,1,,,.47222221,1
500047,"Trumann Schools, AR",136,7,16,113,0,0,0,0,0,0
500048,"East Poinsett County School District, AR",55,8,4,42,0,0,0,0,0,0
500051,"Palestine-Wheatley School District, AR",70,1,11,58,0,0,0,0,0,0
500067,"Cleveland County School District, AR",72,3,19,48,0,1,.21052632,1,.45833334,1
500068,"Emerson-Taylor-Bradley School District, AR",72,2,19,51,0,0,0,0,0,0
500070,"Cedar Ridge School District, AR",62,1,0,61,0,1,,,.032786883,1
500071,"Hillcrest School District, AR",48,2,0,46,0,0,,,0,0
500072,"Deer/Mount Judea School District, AR",21,0,0,19,,,,,0,0
500073,"Ouachita River School District, AR",56,0,0,53,,,,,.32075471,1
500082,"Lawrence County School District, AR",78,0,2,74,,,0,0,0,0
500405,"Cossatot River School District, AR",85,29,0,44,.24137931,.82758623,,,.22727273,.90909094
500416,"HAAS HALL BENTONVILLE, AR",68,5,1,44,.40000001,1,1,1,.29545453,1
502250,"Alma School District, AR",276,14,1,246,0,1,0,1,.26016259,1
502430,"Arkadelphia School District, AR",130,10,49,68,.2,1,.081632651,1,.36764705,1
502550,"Armorel School District, AR",37,1,2,32,0,1,0,1,.0625,1
502610,"Atkins Public Schools, AR",67,3,1,62,0,1,0,1,.11290322,1
502670,"Augusta School District, AR",23,0,16,7,,,0,0,0,0
502700,"Bald Knob School District, AR",112,6,4,101,0,1,1,1,.15841584,1
502730,"Barton-Lexa School District, AR",63,2,31,30,0,0,0,0,0,0
502790,"Bauxite School District, AR",132,4,3,123,0,1,.66666669,1,.30081302,.9512195
502820,"Bay School District, AR",51,1,0,50,0,1,,,.56,1
502880,"Beebe School District, AR",220,8,5,199,0,0,0,0,0,0
502960,"Benton School District, AR",375,22,23,318,.18181819,1,0,1,.097484276,1
503030,"Pea Ridge School District, AR",171,8,2,157,.25,1,0,1,.15923567,1
503060,"Bentonville Public Schools, AR",1223,133,44,946,.12030075,1,.15909091,1,.1564482,1
503090,"Bergman School District, AR",87,0,0,84,,,,,0,0
503150,"Berryville Public Schools, AR",157,30,0,119,0,0,,,0,0
503240,"Bismarck Public Schools, AR",83,10,0,70,.2,1,,,.27142859,1
503300,"Blevins School District, AR",45,9,10,26,0,0,0,0,0,0
503420,"Lead Hill School District, AR",21,2,1,17,0,0,0,0,0,0
503450,"Booneville School District, AR",90,2,1,86,0,1,0,1,.11627907,1
503480,"Bradford School District, AR",32,0,0,32,,,,,0,0
503630,"Brinkley School District, AR",35,0,24,11,,,0,0,0,0
503640,"Brookland School District, AR",165,9,2,151,0,1,0,1,.36423841,1
503690,"Bryant Public Schools, AR",716,74,129,484,.1891892,1,.17829457,1,.34504133,1
503710,"Buffalo Island Central School District, AR",57,6,0,51,.33333334,1,,,.43137255,1
503750,"Cabot Public Schools, AR",818,43,21,718,.13953489,1,.19047619,1,.26601672,1
503770,"Caddo Hills School District, AR",34,5,0,28,0,1,,,.14285715,1
503840,"Calico Rock School District, AR",36,1,0,35,0,1,,,.37142858,1
503960,"Carlisle School District, AR",52,2,9,41,0,0,0,0,0,0
504020,"Westside Consolidated School District, AR",133,6,1,124,0,1,1,1,.80645162,1
504050,"Cave City School District, AR",112,4,1,104,0,0,0,0,0,0
504080,"Cedarville School District, AR",69,1,0,57,0,0,,,0,0
504110,"Genoa Central School District, AR",83,0,0,83,,,,,0,0
504170,"White County Central School District, AR",58,6,0,52,0,1,,,.07692308,1
504200,"Charleston School District, AR",71,5,2,61,0,0,0,0,0,0
504350,"Clarendon School District, AR",33,2,18,13,0,0,0,0,0,0
504380,"Clarksville School District, AR",203,71,4,114,.18309858,1,0,1,.3508772,1
504410,"Clinton School District, AR",105,5,0,94,0,1,,,.074468084,1
504560,"Concord Public Schools, AR",40,0,0,40,,,,,0,0
504590,"Conway Public Schools, AR",751,72,203,450,.055555556,1,.049261082,1,.25555557,1
504680,"Cotter School District, AR",43,2,1,40,0,0,0,0,0,0
504740,"County Line School District, AR",38,1,0,35,0,0,,,0,0
504800,"Crossett School District, AR",129,4,51,71,0,0,0,0,0,0
504860,"Cutter-Morning Star School District, AR",52,5,1,44,.40000001,1,1,1,.43181819,1
504890,"Danville School District, AR",68,41,2,22,0,0,0,0,0,0
504930,"Dardanelle Public Schools, AR",187,73,3,108,.02739726,1,.66666669,1,.14814815,1
505170,"Dermott School District, AR",21,1,19,1,0,1,.36842105,1,0,1
505340,"Dierks School District, AR",37,2,1,33,0,1,0,1,.39393941,1
505410,"Dollarway School District, AR",123,3,112,7,.33333334,.33333334,.33035713,.84821427,.2857143,.85714287
505430,"Dover School District, AR",102,7,0,91,.2857143,1,,,.27472529,1
505470,"Drew Central School District, AR",74,2,16,51,0,1,.125,1,.19607843,1
505550,"Earle School District, AR",52,0,50,2,,,.5,1,0,1
505580,"East End School District, AR",45,3,1,39,0,0,0,0,0,0
505680,"El Dorado School District, AR",331,29,154,136,0,1,.032467533,1,.27205881,1
505760,"Elkins School District, AR",93,2,0,90,0,1,,,.47777778,1
505850,"England School District, AR",58,2,29,26,0,0,0,0,0,0
505970,"Eureka Springs School District, AR",51,5,1,44,0,0,0,0,0,0
506060,"Camden Fairview School District, AR",181,2,119,51,1,1,.33613446,1,.49019608,1
506090,"Farmington School District, AR",193,15,7,167,.13333334,1,.2857143,1,.22155689,1
506120,"Fayetteville School District, AR",792,93,77,548,.13978495,1,.090909094,1,.30656934,1
506150,"Flippin School District, AR",58,2,0,54,0,0,,,0,0
506210,"Fordyce School District, AR",60,4,34,22,1,1,.55882353,1,.72727275,1
506240,"Foreman School District, AR",42,3,5,34,0,1,.40000001,1,.20588236,1
506330,"Fort Smith Public Schools, AR",1096,326,128,468,.30981594,1,.203125,1,.23290598,1
506360,"Fouke School District, AR",89,2,0,86,0,0,,,0,0
506540,"Gentry Public Schools, AR",120,14,0,83,0,0,,,0,0
506630,"Glen Rose School District, AR",78,1,0,75,0,1,,,.29333332,1
506690,"Centerpoint School District, AR",78,8,0,67,.5,1,,,.23880596,1
506840,"Gravette School District, AR",159,9,1,140,.44444445,1,0,1,.17857143,1
506870,"Green Forest School District, AR",87,43,0,44,0,0,,,0,0
506900,"Greenbrier School District, AR",275,9,1,261,.22222222,1,0,1,.49808428,1
506930,"Greenland Public Schools, AR",75,3,0,70,1,1,,,.22857143,1
506990,"Greenwood School District, AR",290,14,4,257,.2857143,1,.5,1,.36575875,1
507110,"Gurdon School District, AR",45,13,9,23,.30769232,1,.77777779,1,.43478259,1
507140,"Guy-Perkins Schools, AR",30,0,3,27,,,.66666669,1,.37037036,1
507230,"Hampton School District, AR",42,4,8,30,0,1,0,1,.33333334,1
507290,"Harmony Grove School District, AR",93,4,16,71,0,1,.125,1,.028169014,1
507320,"Harmony Grove School District, AR",86,1,1,84,0,0,0,0,0,0
507350,"Harrisburg School District, AR",96,2,0,93,0,0,,,0,0
507380,"Harrison School District, AR",204,7,0,191,0,1,,,.2565445,1
507530,"Hazen School District, AR",59,2,18,39,0,0,0,0,0,0
507560,"Heber Springs School District, AR",139,7,0,131,.2857143,1,,,.16793893,1
507620,"Hector School District, AR",34,0,1,33,,,0,1,0,1
507680,"Helena-West Helena School District, AR",185,2,173,10,0,1,.42774567,1,.80000001,1
507710,"Hermitage School District, AR",34,12,4,18,0,0,0,0,0,0
507740,"Cross County School District, AR",54,0,3,50,,,0,0,0,0
507770,"Highland School District, AR",126,4,0,120,0,1,,,.20833333,1
507840,"Hope School District, AR",161,50,73,37,0,0,0,0,0,0
507860,"Horatio School District, AR",52,9,1,41,0,0,0,0,0,0
507890,"Hot Springs School District, AR",250,42,102,89,.16666667,1,.098039217,1,.17977528,1
507920,"Jessieville School District, AR",62,0,2,59,,,1,1,.27118644,1
507990,"Hoxie School District, AR",70,3,1,65,.66666669,1,0,1,.33846155,1
508040,"West Memphis School District, AR",429,4,338,82,0,1,.12721893,1,.19512194,1
508130,"Huntsville School District, AR",178,23,1,150,.17391305,1,0,1,.19333333,1
508240,"Jasper School District, AR",65,0,3,61,,,0,1,.26229507,1
508280,"Jonesboro Public Schools, AR",444,57,187,191,.15789473,1,.12299465,1,.38743454,1
508340,"Junction City School District, AR",47,0,16,31,,,0,1,.22580644,1
508400,"Riverview School District, AR",107,19,16,70,.21052632,1,.125,1,.22857143,1
508490,"Kirby School District, AR",22,2,0,20,0,0,,,0,0
508610,"Lake Hamilton School District, AR",342,31,13,280,.064516127,1,0,1,.175,1
508640,"Lakeside School District, AR",69,3,58,7,.66666669,1,.3275862,1,.2857143,1
508670,"Lakeside School District, AR",291,30,25,212,.23333333,1,.16,1,.44339624,1
508730,"Lavaca Public Schools, AR",58,4,0,54,0,0,,,0,0
508940,"Lincoln School District, AR",91,8,2,71,.25,1,0,1,.47887325,1
509000,"Little Rock School District, AR",1818,254,1238,254,.1456693,.80708659,.076736674,.86510503,.37007874,.98031497
509060,"Lonoke School District, AR",132,10,30,88,0,1,.13333334,1,.14772727,1
509150,"Magazine Schools, AR",32,0,0,30,,,,,0,1
509190,"Magnet Cove School District, AR",56,3,0,52,.66666669,1,,,.30769232,1
509270,"Mammoth Spring Schools, AR",37,0,0,33,,,,,1,1
509330,"Mansfield School District, AR",66,3,0,63,0,0,,,0,0
509360,"Lee County School District, AR",55,0,50,5,,,0,0,0,0
509390,"Marion School District, AR",310,17,148,140,.11764706,1,.14864865,1,.32857144,1
509480,"Searcy County School District, AR",81,3,0,77,.66666669,1,,,.12987013,1
509510,"Marvell School District, AR",26,1,25,0,0,0,0,0,,
509540,"Mayflower School District, AR",78,5,8,62,0,1,.5,1,.16129032,1
509600,"McCrory School District, AR",68,0,11,57,,,0,0,0,0
509630,"McGehee School District, AR",80,1,35,43,1,1,.11428571,1,.23255815,1
509720,"Melbourne School District, AR",60,2,1,56,0,0,0,0,0,0
509750,"Mena Public Schools, AR",120,8,1,107,.25,1,0,1,.20560747,1
510080,"Mount Vernon-Enola School District, AR",51,0,1,49,,,1,1,.20408164,1
510170,"Mountain Pine School District, AR",37,0,3,34,,,0,1,.20588236,1
510200,"Mountain View School District, AR",133,3,1,128,0,.66666669,0,1,.1015625,.7109375
510260,"Mountainburg Schools, AR",53,1,0,51,0,1,,,.19607843,1
510290,"Mulberry School District, AR",23,0,0,23,,,,,0,0
510320,"South Pike County School District, AR",50,0,4,44,,,1,1,.5,1
510380,"Nashville School District, AR",140,45,34,56,.22222222,1,0,1,.2857143,1
510410,"Nemo Vista School District, AR",37,0,0,32,,,,,.3125,1
510440,"Nettleton School District, AR",231,23,93,112,0,0,0,0,0,0
510560,"Norfork Schools, AR",27,0,0,26,,,,,.84615386,1
510920,"Omaha School District, AR",33,1,0,32,0,1,,,.875,1
510980,"Ouachita School District, AR",41,0,2,38,,,0,0,0,0
511010,"Ozark School District, AR",147,6,0,140,0,1,,,.22142857,1
511070,"Pangburn School District, AR",76,3,0,73,0,0,,,0,0
511130,"Paris School District, AR",83,3,1,75,0,0,0,0,0,0
511220,"Parkers Chapel School District, AR",70,2,7,59,0,1,.2857143,1,.37288135,1
511340,"Perryville School District, AR",79,1,2,74,0,1,0,1,.33783785,1
511370,"Piggott School District, AR",68,1,1,64,0,0,0,0,0,0
511610,"Pocahontas School District, AR",167,5,1,158,0,0,0,0,0,0
511700,"Pottsville Public Schools, AR",131,7,1,123,0,1,0,1,.30081302,1
511730,"Poyen School District, AR",42,2,0,40,0,0,,,0,0
511760,"Prairie Grove School District, AR",142,11,3,124,.36363637,1,.66666669,1,.44354838,1
511820,"Prescott School District, AR",73,3,28,42,0,0,0,0,0,0
511850,"Pulaski County Special School District, AR",1457,97,647,648,.22680412,1,.13292117,1,.33333334,1
511880,"Quitman School District, AR",69,2,0,64,1,1,,,.765625,1
511970,"Rogers Public Schools, AR",1285,568,20,636,.10211267,.98767608,.2,1,.3081761,.92924529
512000,"Rose Bud School District, AR",68,5,0,61,0,0,,,0,0
512060,"Russellville Schools, AR",380,79,35,242,.12658228,1,.057142857,1,.25206611,1
512090,"Salem School District, AR",46,1,1,44,0,0,0,0,0,0
512180,"Scranton School District, AR",39,1,0,36,0,0,,,0,0
512420,"Shirley School District, AR",33,0,0,33,,,,,0,0
512450,"Siloam Springs Schools, AR",335,93,4,203,.053763442,1,0,1,.15270936,1
512480,"Sloan-Hendrix School District, AR",60,2,0,58,0,0,,,.05172414,.05172414
512510,"Smackover-Norphlet School District, AR",90,4,22,61,1,1,.45454547,1,.50819671,1
512520,"South Conway County School District, AR",161,14,23,117,.14285715,1,.43478259,1,.18803419,1
512540,"Southside School District, AR",145,6,0,135,0,1,,,.014814815,1
512570,"South Side-Bee Branch School District, AR",33,0,0,32,,,,,.5,1
512630,"Spring Hill School District, AR",44,2,1,37,1,1,0,1,1,1
512930,"Strong School District, AR",20,3,12,5,0,0,0,0,0,0
512960,"Stuttgart School District, AR",147,3,61,81,0,0,0,0,0,0
513080,"Greene County Technical School District, AR",305,10,4,288,.40000001,1,.5,1,.25347221,1
513110,"Texarkana School District, AR",292,15,150,118,.13333334,1,.10666667,1,.21186441,1
513230,"Jackson County School District, AR",64,2,4,58,0,0,0,0,0,0
513350,"Valley Springs School District, AR",65,1,0,63,0,0,,,0,0
513380,"Valley View School District, AR",204,7,3,186,.5714286,1,0,1,.53763443,1
513410,"Van Buren School District, AR",444,76,7,306,.22368421,1,.5714286,1,.34967321,1
513530,"Vilonia School District, AR",246,7,6,232,0,1,.66666669,1,.27586207,1
513560,"Viola School District, AR",36,1,0,35,0,1,,,1,1
513680,"Waldron School District, AR",108,18,2,81,0,0,0,0,0,0
513930,"Watson Chapel School District, AR",218,7,161,49,0,1,.22981367,1,.3877551,1
514010,"West Fork School District, AR",86,3,1,77,0,1,0,1,.24675325,1
514020,"Westside School District, AR",47,1,0,43,0,0,,,0,0
514040,"West Side School District, AR",35,0,0,35,,,,,0,0
514140,"White Hall School District, AR",226,12,44,163,.16666667,1,0,1,.11656442,1
514370,"Wonderview School District, AR",32,0,1,31,,,0,1,.61290324,1
514400,"Woodlawn School District, AR",54,2,0,51,0,0,,,0,0
514430,"Wynne Public Schools, AR",207,3,49,153,0,0,0,0,0,0
514490,"Yellville-Summit School District, AR",52,0,0,52,,,,,.65384614,1
600006,"Ross Valley Elementary School District, CA",259,24,3,216,.16666667,1,.66666669,1,.5462963,1
600009,"Cuyama Joint Unified School District, CA",19,14,0,5,0,0,,,0,0
600011,"Fort Sage Unified School District, CA",24,5,0,16,0,.60000002,,,0,.5
600012,"Twin Ridges Elementary School District, CA",15,1,0,11,0,0,,,0,0
600013,"Rocklin Unified School District, CA",1134,164,17,761,.18292683,.97560978,.29411766,1,.31931669,.96977663
600014,"Hesperia Unified School District, CA",1596,1036,115,364,0,0,0,0,0,0
600016,"Upland Unified School District, CA",902,483,83,252,.084886126,1,.024096385,1,.18650794,1
600017,"Apple Valley Unified School District, CA",1024,442,95,416,0,0,0,0,0,0
600018,"Mountain Valley Unified School District, CA",21,2,0,10,1,1,,,1,1
600019,"Dublin Unified School District, CA",723,95,47,184,.08421053,1,0,1,.25543478,1
600020,"Pleasanton Unified School District, CA",1218,121,15,582,.090909094,1,.26666668,1,.14432989,1
600021,"Sunol Glen Unified School District, CA",32,10,0,12,.2,1,,,.33333334,1
600022,"Mendota Unified School District, CA",213,211,0,2,0,0,,,0,0
600025,"Manhattan Beach Unified School District, CA",558,59,4,387,.779661,1,.5,1,.74677002,1
600026,"El Tejon Unified School District, CA",58,17,0,36,0,1,,,0,1
600027,"Lake Elsinore Unified School District, CA",1671,935,87,512,.20106952,1,.1724138,1,.26757813,1
600028,"Temecula Valley Unified School District, CA",2358,750,89,1084,.15733333,.98400003,.19101124,.98876405,.20571956,.97140223
600029,"Murrieta Valley Unified School District, CA",1792,651,83,792,0,0,0,0,0,0
600031,"Pacific Unified School District, CA",6,5,0,1,0,0,,,0,0
600032,"Redondo Beach Unified School District, CA",676,160,31,343,.043749999,1,.064516127,1,.084548108,1
600033,"Dos Palos-Oro Loma Joint Unified School District, CA",154,120,9,22,.10833333,1,0,1,.18181819,1
600034,"Windsor Unified School District, CA",459,205,2,233,.043902438,.68780488,0,1,.11587983,.8755365
600035,"Farmersville Unified School District, CA",165,156,0,8,0,0,,,0,0
600036,"Natomas Unified School District, CA",1118,327,214,210,.20795107,.88685018,.13551402,.88317758,.29523811,.8238095
600037,"Ferndale Unified School District, CA",42,6,0,33,.33333334,1,,,.4848485,1
600038,"Mattole Unified School District, CA",36,2,0,28,0,0,,,.071428575,.071428575
600039,"Delhi Unified School District, CA",180,161,1,14,0,0,0,0,0,0
600040,"Riverdale Joint Unified School District, CA",107,85,3,16,.96470588,1,.66666669,1,1,1
600042,"Warner Unified School District, CA",25,12,0,4,0,0,,,0,0
600043,"Scotts Valley Unified School District, CA",216,30,1,144,.83333331,1,0,1,.9861111,1
600044,"Healdsburg Unified School District, CA",135,86,2,44,.15116279,1,0,1,.36363637,1
600045,"Orland Joint Unified School District, CA",154,99,0,49,.9191919,1,,,.87755102,1
600046,"Gonzales Unified School District, CA",166,158,1,5,0,0,0,0,0,0
600047,"Tracy Unified School District, CA",1144,592,72,248,.072635137,.9375,.11111111,.875,.072580643,.84677422
600048,"Paso Robles Joint Unified School District, CA",472,238,5,197,.042016808,.46638656,0,.40000001,.081218272,.55837566
600049,"Coast Unified School District, CA",47,26,1,16,.15384616,1,0,1,.625,1
600051,"Gridley Unified School District, CA",144,84,1,53,0,0,0,0,0,0
600052,"Eureka City Unified School District, CA",292,66,8,136,0,0,0,0,0,0
600060,"Hughson Unified School District, CA",156,100,0,52,0,0,,,0,0
600061,"Riverbank Unified School District, CA",215,180,2,30,0,0,0,0,0,0
600062,"Oakdale Joint Unified School District, CA",377,132,3,228,0,0,0,0,0,0
600063,"Waterford Unified School District, CA",272,117,4,110,.53846157,1,0,1,.37272727,1
600064,"Porterville Unified School District, CA",781,655,5,60,0,0,0,0,0,0
600065,"Dinuba Unified School District, CA",464,432,3,15,0,0,0,0,0,0
600067,"Caruthers Unified School District, CA",90,72,0,10,0,0,,,0,0
600068,"Golden Valley Unified School District, CA",163,61,1,89,0,.016393442,0,0,0,0
600069,"Valley Center-Pauma Unified School District, CA",270,131,0,103,.14503817,.96946567,,,.27184466,1
600153,"Alhambra Unified School District, CA",1079,506,14,23,.99011856,1,.78571427,1,.78260869,1
600158,"Turlock Unified School District, CA",1043,584,22,348,0,0,0,0,0,0
600159,"Scott Valley Unified School District, CA",51,4,1,38,1,1,1,1,.89473683,1
600160,"Yosemite Unified School District, CA",148,29,0,103,0,0,,,0,0
601331,"Trinity Alps Unified School District, CA",41,6,0,29,0,0,,,0,0
